Evaluation : N=500, type=double
ZERO	5.47829	0.774996	0.77544	0.748552	0.748788	0.758376	0.759368	0.788528	0.743184	0.744896	0.751504	0.762008	0.7772	1.5486	0.75258	0.765172

COPY_ij	10.576	0.922356	0.820116	0.814028	0.817324	0.829348	0.815732	0.822796	0.823728	0.818948	0.816948	0.820592	0.817548	0.821276	0.82054	0.822452

COPY_ji	4.09094	3.84477	4.27898	3.77629	3.78115	3.57736	3.5605	3.48867	3.41505	3.71663	4.04808	3.97883	5.14025	3.87939	3.95192	3.65866

ADD_ij	1.91218	1.9181	1.98158	2.01373	1.9331	1.95262	1.98107	2.34999	2.00242	2.35225	1.98824	2.2471	2.94524	2.83513	3.04049	3.16043

ADD_ji	7.01909	6.49834	6.97474	7.78949	6.00628	5.67838	4.4021	3.93943	3.89784	4.11916	3.94425	4.04047	3.90056	3.7209	3.70143	3.63748

PS	4.31747	3.72783	3.90476	3.76364	3.73137	3.73548	3.73685	3.71807	3.72924	3.73234	3.72255	3.70612	3.88754	3.80672	3.71776	3.72862

MM_ijk	3.41234	3.44089	3.6198	3.67923	3.40297	3.38691	3.64758	3.71667	3.66337	3.62909	3.62751	3.51106	3.38389	3.38122	3.38699	3.38091

MM_ikj	0.782429	0.781397	0.784332	0.787071	0.780967	0.789942	0.781543	0.782384	0.80248	0.794708	0.791369	0.791773	0.795663	0.806917	0.794189	0.79211

MM_B_ijk	1.73317	1.72718	1.71873	1.72955	1.73264	1.73176	1.72426	1.72527	1.7857	1.72836	1.70851	1.78562	1.93149	1.72795	1.72349	1.71727

