Evaluation : N=1000, type=float
ZERO	7.63387	6.17991	6.07917	6.11792	6.22464	6.17836	6.13677	6.09489	6.07316	6.11805	6.12655	6.10382	6.2614	6.2563	6.10406	6.07543

COPY_ij	10.0997	7.0534	7.56115	7.12746	7.05538	7.02131	7.01253	7.00102	7.68008	7.4313	7.2408	7.17684	7.18808	7.13266	7.07381	7.49765

COPY_ji	9.98177	9.54171	9.51235	10.8425	10.373	9.84515	9.6615	9.66164	10.7875	9.9049	9.54598	9.50984	11.2183	10.3189	9.5587	9.54981

ADD_ij	8.17824	8.91931	8.30818	8.31621	8.24904	8.13882	8.17909	8.93307	8.26388	8.20891	8.1829	8.1213	8.94088	8.32373	8.23721	8.23344

ADD_ji	14.39	16.1735	14.7116	14.8358	16.0208	14.5391	14.6015	16.1704	14.7409	15.0592	15.8595	14.799	15.546	15.3843	16.1383	17.1758

PS	8.97202	8.24441	8.24431	8.23583	8.5826	8.52184	8.23979	8.21355	8.2368	8.3932	8.51897	8.33557	8.24275	8.23415	8.33374	8.57116

MM_ijk	9.24892	11.1399	10.2175	10.5904	9.72808	10.1451	10.0746	10.0733	10.0451	10.1463	9.34842	10.4719	10.2301	10.2788	10.3429	9.10621

MM_ikj	8.68357	8.6679	9.04058	8.9798	10.2867	9.58357	8.65026	8.71293	10.6077	10.1674	9.51031	9.36588	9.12821	9.07997	9.77375	8.78083

MM_B_ijk	10.2778	10.6812	10.5851	10.6251	11.1065	11.1707	11.192	16.7522	12.7034	12.5156	11.6311	11.5411	11.535	11.1599	11.6182	11.5486

