Evaluation : N=500, type=double
ZERO	6.11794	0.996652	0.93026	1.18758	1.0976	0.953192	0.910648	0.9194	1.14998	0.876264	1.08063	1.35396	1.12175	1.09559	0.912032	0.789724

COPY_ij	12.0409	2.89616	2.82184	1.28516	0.871116	0.819016	0.820936	0.816812	0.817392	0.820248	0.817396	0.81348	0.816104	0.818096	1.57481	0.984632

COPY_ji	1.90781	1.87088	1.86858	1.82708	1.7064	1.67597	1.6964	1.70467	1.70446	1.72907	1.75218	1.6561	1.68283	1.69603	1.7063	1.72156

ADD_ij	1.9864	1.96744	1.95061	2.23341	1.966	2.04134	2.03456	1.9396	1.90046	1.92979	1.93119	1.92846	1.87962	1.92827	2.27731	2.04943

ADD_ji	2.07531	2.06631	1.97576	1.94214	2.10064	2.12513	2.01638	2.08322	2.0432	1.9446	1.94172	1.93375	1.95623	1.91199	1.9079	1.90378

PS	4.03241	3.76142	3.74478	4.32203	3.84842	3.73718	3.74605	3.76767	3.72419	4.08495	3.92876	4.01596	4.22747	4.01394	3.87932	3.84915

MM_ijk	3.39766	3.38172	3.44177	3.47455	3.40344	3.3935	3.56987	3.41669	3.42763	3.38261	3.42254	3.37843	3.37854	3.37467	3.37802	3.38453

MM_ikj	0.644665	0.645202	0.647916	0.647106	0.649041	0.64699	0.643164	0.650889	0.651645	0.647581	0.64323	0.647161	0.645964	0.648466	0.647496	0.645467

MM_B_ijk	1.60568	1.5933	1.60199	1.59009	1.59966	1.60203	1.59331	1.60045	1.59448	1.60334	1.59617	1.59644	1.60662	1.60024	1.60658	1.59652

