Evaluation : N=500, type=short
ZERO	8.61757	6.18629	6.11839	6.0978	6.09148	6.26206	6.15584	6.18898	6.12274	6.10094	6.07994	6.75117	6.16635	6.46035	6.5646	6.4991

COPY_ij	11.7585	7.21206	7.16429	7.09242	7.23716	7.44337	7.33513	7.09649	7.08072	7.82471	7.42517	7.03398	7.3108	7.37478	7.2961	7.53168

COPY_ji	7.62308	7.696	7.42268	7.93261	8.68123	8.69205	11.6812	9.47432	11.5613	12.5292	7.42955	7.41032	7.25235	7.25866	7.2603	7.28327

ADD_ij	8.30095	8.022	8.03571	8.05216	8.25272	8.17262	8.21288	12.6439	14.022	19.3851	23.6475	13.5416	26.1964	38.5412	14.3167	14.527

ADD_ji	23.1147	22.4073	22.313	14.7454	15.699	14.5103	12.9676	18.5006	19.4973	15.0529	14.3388	12.7339	15.0742	37.2778	21.4281	16.7594

PS	7.14786	7.25557	6.65472	6.54378	6.51461	6.7245	6.7983	7.59222	6.6927	6.9428	6.74869	6.84348	7.09575	6.69872	7.42162	7.29748

MM_ijk	8.45276	7.73526	11.0026	8.54496	7.85458	9.16574	9.5347	9.6206	8.76407	8.62621	9.87266	8.96617	10.857	8.27358	9.95626	8.82851

MM_ikj	9.30014	9.16818	9.26607	9.54713	10.2334	9.71834	13.5102	12.1769	11.742	10.4195	9.61849	11.7945	10.3443	11.29	9.94503	9.08528

MM_B_ijk	10.8828	11.303	11.0795	11.1202	11.2058	10.8091	10.9499	12.2239	11.7467	10.9671	11.0744	12.0648	11.5822	11.8761	13.5503	12.269

