Evaluation : N=1000, type=char
ZERO	8.17956	6.8496	6.62925	7.11422	6.65264	7.0559	7.18289	7.06715	7.14424	7.17617	6.93257	6.49939	7.11186	7.15188	6.75897	6.61455

COPY_ij	11.0383	7.7172	8.96998	7.8471	7.27026	7.38364	7.35718	7.97692	7.9767	8.39906	7.37169	7.1786	7.1371	8.10723	7.67865	8.1507

COPY_ji	12.3857	17.4003	18.2207	12.6254	11.7815	14.7305	11.1664	10.4055	11.6737	9.94961	8.93994	8.57913	11.7569	13.0917	17.215	11.6523

ADD_ij	9.7894	8.63788	8.61998	8.70927	8.69305	10.7263	13.7662	14.3754	14.221	13.0008	12.2212	8.45681	9.0696	8.57831	8.45578	8.4386

ADD_ji	11.2816	11.5451	18.8828	19.5003	19.9573	11.407	12.1167	21.9404	15.3527	29.3123	39.2484	18.8267	11.2182	28.3143	13.1896	20.3454

PS	7.67453	6.62386	6.51045	6.70374	7.08396	7.27794	6.58091	6.72605	6.64323	6.51446	6.46357	7.70076	6.71375	6.63373	6.50773	6.5147

MM_ijk	8.32187	8.2734	7.95757	7.88462	7.81256	7.37281	8.43301	8.67504	8.14359	8.46749	7.84658	7.33271	7.37614	7.73577	7.47509	8.73844

MM_ikj	9.80599	9.80462	9.50231	10.376	10.0979	9.79926	9.49654	10.4956	9.4985	10.248	9.27734	9.31302	9.10587	9.17379	9.21482	9.08896

MM_B_ijk	12.6498	13.0478	12.6251	14.2952	14.7285	13.9744	13.1608	13.5246	13.4316	13.8511	14.3989	15.0731	15.0867	13.8631	13.4511	12.3745

