Evaluation : N=500, type=char
ZERO	1.39266	0.058916	0.058784	0.058572	0.058612	0.058412	0.05826	0.05848	0.058388	0.058412	0.058348	0.058372	0.058448	0.05844	0.058372	0.05846

COPY_ij	2.28265	0.05806	0.057848	0.05764	0.057736	0.057512	0.05746	0.057628	0.057816	0.057436	0.05768	0.057532	0.057696	0.057736	0.057436	0.05746

COPY_ji	0.106968	0.108704	0.108092	0.107728	0.109116	0.107008	0.106872	0.10836	0.108536	0.107168	0.10492	0.107364	0.108104	0.108932	0.107352	0.1097

ADD_ij	0.13166	0.13074	0.131228	0.130552	0.130912	0.131124	0.150612	0.175312	0.184384	0.171484	0.131064	0.130992	0.130376	0.130468	0.13008	0.131

ADD_ji	0.13182	0.131516	0.13116	0.130328	0.130968	0.130456	0.13062	0.131128	0.130724	0.13062	0.130788	0.130828	0.131088	0.13074	0.131656	0.13138

PS	1.0641	0.434976	0.33962	0.367372	0.349112	0.366904	0.417628	0.411532	0.44346	0.371748	0.405204	0.460396	0.466276	0.355884	0.40286	0.454308

MM_ijk	0.980503	0.986754	0.992405	0.967577	0.979249	0.97973	0.970471	0.978173	0.980695	0.979238	0.969177	0.979251	1.66645	1.76395	0.956697	0.955958

MM_ikj	0.212167	0.21478	0.215378	0.213725	0.223384	0.212146	0.221254	0.219677	0.212098	0.220943	0.211734	0.220187	0.219157	0.212613	0.220782	0.211408

MM_B_ijk	2.11218	2.20422	2.33452	2.24433	2.16151	2.13021	2.12562	2.38432	2.16287	2.10541	2.11694	2.11081	2.10841	2.08023	2.06985	2.06978

