Evaluation : N=500, type=int
ZERO	10.7058	6.27696	6.06956	6.074	6.17215	6.26722	6.07603	6.20197	6.07297	6.07897	6.34226	6.24952	6.31798	6.40892	6.34641	6.16755

COPY_ij	20.789	7.9117	7.88814	8.03058	7.24064	7.269	7.18221	6.93296	6.93962	6.92262	7.80331	6.90456	6.93796	7.13143	7.01342	7.12181

COPY_ji	7.56778	7.4672	7.35155	7.27856	7.46578	7.45026	7.70888	8.79443	8.1921	8.04278	7.33203	7.31245	7.37986	7.43121	7.86375	7.34318

ADD_ij	8.27185	8.35317	8.29063	8.0778	8.11619	8.51769	8.49108	8.38421	8.11904	8.04862	8.02976	8.42737	8.3478	9.68582	8.63462	8.70265

ADD_ji	12.0568	13.6964	14.3618	13.6367	14.6691	14.2762	13.7392	12.9435	11.1046	9.78726	9.84332	10.1022	14.4386	15.3798	12.247	13.7747

PS	10.5965	6.91734	6.7776	6.67883	6.57257	6.85384	7.14496	7.02387	7.17867	6.92742	6.9063	6.62238	6.49968	6.45575	6.46345	6.46913

MM_ijk	8.19946	8.03929	7.79421	7.83649	9.90126	8.84027	7.84348	7.79118	8.02614	7.67228	7.86576	7.84537	8.05581	7.8978	8.17842	7.65382

MM_ikj	9.00615	8.75099	9.97585	8.81875	8.6417	8.91921	9.01039	8.72873	8.78793	8.95831	8.6784	9.14537	9.25658	9.0348	10.1065	9.10431

MM_B_ijk	11.7938	11.4395	11.1553	10.2921	10.7869	11.2426	11.0669	10.2645	10.6139	10.4432	10.6665	10.5588	10.5132	10.2231	10.5874	10.6965

