Evaluation : N=1000, type=double
ZERO	3.81077	0.863425	0.853899	0.853051	1.03888	1.13675	0.956613	0.962976	0.793107	0.875526	0.772646	1.15671	1.07725	0.864491	0.778358	0.770973

COPY_ij	5.58594	1.11846	1.15006	1.10011	1.08123	1.08217	1.07822	1.07276	1.21572	1.13859	1.11549	1.08023	1.07458	1.06721	1.07606	1.08481

COPY_ji	5.45299	6.2866	6.79472	5.76692	5.7063	5.54012	5.60956	5.65654	5.60419	6.73482	6.53853	5.71928	5.86076	5.87788	5.83194	5.98432

ADD_ij	2.67331	2.90284	4.37001	4.14483	3.06166	2.49246	2.33536	2.43772	2.38854	2.32733	2.30488	2.43405	2.40391	2.34916	2.26778	2.46725

ADD_ji	5.71254	7.5703	6.46645	5.81858	5.84525	5.98762	6.07354	6.15553	7.43018	7.10712	6.2542	6.23402	6.31418	6.2824	6.42445	7.70252

PS	5.71927	4.65935	4.43697	4.32972	4.12216	4.05889	4.01608	3.88433	4.29511	4.34971	4.24695	3.89017	3.80784	3.8367	3.79566	3.84004

MM_ijk	4.02968	3.77998	4.10842	3.82517	4.16359	4.3128	3.94376	3.77239	4.03582	3.6924	3.66479	3.65413	3.69651	3.91095	3.99164	3.77973

MM_ikj	1.0847	1.32669	1.06514	1.22106	1.04289	1.02492	0.985251	0.978483	0.978234	0.9742	0.977407	0.972026	0.974786	0.980941	0.98015	0.979181

MM_B_ijk	1.86844	1.95106	1.97359	1.85717	1.82372	1.82688	1.84102	1.86852	1.83447	1.90672	1.8321	1.86787	1.86723	1.86935	1.86569	1.86578

