Evaluation : N=1000, type=float
ZERO	2.11546	0.386351	0.381186	0.43477	0.41334	0.380879	0.378011	0.37263	0.375023	0.440733	0.463125	0.451647	0.426801	0.436933	0.451963	0.449668

COPY_ij	2.61387	1.36601	1.06529	0.77606	0.514986	0.710197	1.37885	1.03681	0.957316	0.845345	0.844501	0.580271	0.417973	0.406857	0.406481	0.407401

COPY_ji	0.973689	0.980432	0.963107	1.0332	0.993352	0.972754	0.960821	0.948062	0.943348	0.935023	0.930785	0.926231	0.924066	1.19293	1.02601	0.996422

ADD_ij	1.06434	1.05865	1.05881	1.06695	1.05812	1.11044	1.07871	1.07692	1.17531	1.11103	1.11269	1.45236	1.52163	1.75612	1.79844	1.41259

ADD_ji	1.8524	1.39637	1.26541	1.16448	1.12884	1.12437	1.10217	1.07353	1.07922	1.08546	1.14606	1.14028	1.11525	1.10188	1.07168	1.06639

PS	4.32699	3.59624	3.59612	3.62727	3.6245	3.80025	3.65493	3.67878	3.63711	3.60131	3.63198	3.6065	3.59592	3.62553	3.59597	3.71496

MM_ijk	4.098	3.91327	3.75089	3.69991	3.83471	3.86371	3.82023	3.80669	4.10506	3.89656	3.73399	3.69544	3.70049	3.70959	3.69747	3.71945

MM_ikj	0.409788	0.422386	0.417951	0.407204	0.407664	0.425312	0.412417	0.40804	0.473378	0.41215	0.40848	0.427855	0.41399	0.413821	0.552232	0.45205

MM_B_ijk	1.80956	1.89246	2.17379	2.01236	2.02265	2.33692	2.02583	2.10472	2.13423	1.9632	1.71288	1.82742	1.83955	1.72104	1.7426	2.07547

