Evaluation : N=100, type=short
ZERO	3.907	0.9544	0.8911	0.8919	0.8921	0.9098	0.8869	0.8879	0.8855	0.8887	0.8888	0.8919	0.8895	0.8868	0.8848	0.8886

COPY_ij	5.6706	1.0818	1.1074	1.0616	1.0807	1.0779	1.0596	1.0646	1.0862	1.0755	1.0628	1.0622	1.0641	1.079	1.0811	1.0666

COPY_ji	1.1958	1.1365	1.2013	1.1532	1.1887	1.2594	1.1585	1.243	1.1238	1.193	1.2218	1.1634	1.2525	1.1874	1.2406	1.174

ADD_ij	1.6607	1.6829	1.7307	1.9222	1.7758	1.712	1.7327	1.7793	1.5812	1.7622	1.5277	1.7799	1.8151	1.5336	1.6589	1.5578

ADD_ji	1.5738	1.5091	1.5091	1.5067	1.5039	1.5374	2.4154	7.5096	2.2745	1.7299	1.6167	1.7826	2.1726	1.8173	2.0085	1.9501

PS	3.7857	1.3425	1.3269	1.3164	1.3633	1.304	1.3219	1.2922	1.4224	1.3358	1.3013	1.3713	1.542	1.3372	1.3726	1.4107

MM_ijk	1.90042	1.75028	1.74266	1.84529	1.82783	1.80603	1.76597	2.00433	2.15114	1.73061	1.73338	1.81248	1.77415	1.79492	1.84196	1.90518

MM_ikj	2.54763	2.70824	2.52877	1.9453	2.1291	2.09156	1.98046	1.96186	1.9336	2.09932	1.99646	2.07506	2.33541	1.9539	2.06792	2.02964

MM_B_ijk	1.57954	1.55636	1.56181	1.71145	1.5094	1.50745	1.47151	1.44679	1.57334	1.99063	1.75113	1.8161	1.64806	1.62848	1.58543	1.65943

