Evaluation : N=500, type=int
ZERO	6.75002	1.49908	1.21475	1.14726	1.11221	1.10348	1.0802	1.063	1.05233	1.04962	1.06056	1.24899	1.04598	1.04773	1.04936	1.04574

COPY_ij	6.82671	1.01723	1.0358	1.04009	1.1961	1.03888	1.04496	1.05306	1.06804	1.07557	1.29236	1.38017	1.07169	1.09199	1.09647	1.11578

COPY_ji	3.84967	3.84526	3.70563	3.5456	3.74487	3.94262	3.86826	3.6958	3.64754	3.66476	3.50547	3.44614	3.44878	3.47794	3.85612	3.53316

ADD_ij	1.52549	1.5037	1.43312	1.39738	1.40598	1.71004	1.79794	1.76866	1.73657	1.70888	1.70496	1.72911	1.47156	1.39344	1.38155	1.38145

ADD_ji	2.43182	2.43047	3.05364	2.43671	2.43093	2.43083	2.43097	2.427	2.42978	2.42874	2.43197	2.42764	2.42614	2.42868	2.42879	2.4323

PS	4.71714	1.48296	1.34051	1.2882	1.28464	1.28823	1.28435	1.2886	1.28539	1.28818	1.28507	1.2858	1.28596	1.28745	1.28383	1.28939

MM_ijk	4.28216	2.9112	2.21142	2.47876	2.4897	2.25076	2.34635	2.11601	2.39955	2.07234	1.9172	1.87718	1.89793	1.8848	2.0857	1.81933

MM_ikj	1.8706	1.95512	2.12591	1.9071	2.24693	2.04391	2.24542	2.16598	2.05431	2.0751	2.00807	2.00836	2.27839	2.09721	2.06306	2.4545

MM_B_ijk	2.15863	2.72581	2.71294	2.31576	2.09718	2.45828	1.8824	1.89864	2.08913	2.16701	2.62032	2.78424	1.85235	1.70853	1.69743	1.82127

