Evaluation : N=1000, type=short
ZERO	8.56497	6.32311	6.39559	6.31528	6.30922	6.71055	6.7414	6.54355	6.24111	6.38336	6.42247	6.61757	6.64481	6.61974	6.4575	6.4113

COPY_ij	13.7425	8.92472	9.05556	9.29712	9.03648	9.32513	8.91376	9.55476	8.90326	9.07142	8.88802	8.78613	9.24243	9.49622	8.95517	8.95923

COPY_ji	11.5544	11.5635	11.506	10.8736	11.4213	11.7956	10.8825	10.6603	11.5764	11.7009	10.9378	9.88234	7.32852	9.72234	11.4786	11.6421

ADD_ij	14.2404	13.7555	13.6211	14.6457	14.6008	15.0682	14.6589	13.4169	11.017	8.27395	8.42301	9.05326	11.2036	8.84148	8.54263	8.84573

ADD_ji	28.9482	14.689	20.6352	17.795	11.0737	28.2733	12.8114	20.3265	18.2436	14.7439	20.8798	10.8945	10.506	18.1292	10.9425	10.1756

PS	8.32044	6.86962	6.78038	6.66262	6.66306	6.74634	6.65105	6.75988	6.7552	6.65495	6.60093	6.49318	6.49398	6.58332	6.9053	6.71209

MM_ijk	8.90329	8.40286	9.50445	10.383	10.0147	11.5186	11.0829	9.8174	8.94482	10.1932	9.78496	9.88266	11.3409	10.4905	10.5103	9.29112

MM_ikj	9.04612	9.38323	9.61689	9.19062	10.2122	9.29336	9.18315	9.29805	9.137	8.8874	8.82636	8.89236	8.85281	9.01728	9.21967	8.92328

MM_B_ijk	10.836	10.8063	10.6607	10.9558	11.5827	10.7758	10.6967	10.703	10.9511	10.8469	10.8292	10.6603	10.6342	10.7872	10.808	11.0919

