Evaluation : N=100, type=double
ZERO	11.1876	0.4625	0.4681	0.4669	0.4616	0.4629	0.4609	0.4603	0.4609	0.4583	0.4673	0.4647	0.4613	0.4631	0.4598	0.4625

COPY_ij	19.292	0.479	0.4729	0.4708	0.4671	0.4607	0.4645	0.4621	0.4611	0.4613	0.4619	0.4645	0.4672	0.4603	0.4599	0.4601

COPY_ji	0.706	0.6064	0.6084	0.6235	0.6235	0.6056	0.611	0.6358	0.6276	0.6231	0.612	0.6094	0.597	0.6066	0.6191	0.6148

ADD_ij	0.7967	0.7857	0.7888	0.783	0.7833	0.7869	0.7894	0.7886	0.7886	0.7849	0.7891	0.7842	0.7844	0.786	0.7867	0.7882

ADD_ji	0.8031	0.7892	0.7886	0.7873	0.7878	0.7884	0.7896	0.786	0.7885	0.7876	0.7838	0.786	0.7813	0.7879	0.7884	0.7878

PS	9.2835	3.5089	3.5089	3.5133	3.5056	3.5153	3.5056	3.5137	3.5087	3.5092	3.5282	3.6418	3.5153	3.62	3.5998	3.6921

MM_ijk	2.61336	2.33911	2.26576	2.26489	2.26529	2.29052	2.26587	2.26581	2.26624	2.28157	2.26499	2.26453	2.38346	2.2655	2.26552	2.34513

MM_ikj	0.639929	0.60003	0.621573	0.717946	0.646037	0.736063	0.615154	0.604667	0.600635	0.599314	0.606816	0.605999	0.616292	0.636935	0.660683	0.596025

MM_B_ijk	1.4995	1.46253	1.46226	1.4622	1.46263	1.46252	1.52754	1.46257	1.46228	1.46247	1.46246	1.46244	1.48257	1.46419	1.46221	1.46204

