Evaluation : N=1000, type=char
ZERO	0.533338	0.059636	0.059438	0.059522	0.059436	0.059475	0.059595	0.059442	0.059426	0.059502	0.059468	0.059388	0.05947	0.059374	0.059436	0.059486

COPY_ij	1.40638	0.065431	0.05902	0.059068	0.059174	0.058946	0.059002	0.128088	0.062083	0.059403	0.059374	0.059331	0.059288	0.059339	0.059442	0.059325

COPY_ji	0.102836	0.102828	0.102253	0.101771	0.101635	0.102963	0.10142	0.101374	0.101668	0.102128	0.102196	0.102567	0.101867	0.101333	0.102562	0.102071

ADD_ij	0.124872	0.130848	0.131021	0.130353	0.130794	0.130632	0.130866	0.130396	0.131237	0.124379	0.124534	0.124984	0.124498	0.126629	0.130996	0.13084

ADD_ji	0.12702	0.125541	0.125621	0.125279	0.125805	0.125773	0.125373	0.124964	0.125476	0.12585	0.125626	0.125539	0.125254	0.125816	0.131234	0.131635

PS	0.955028	0.298253	0.285492	0.276546	0.27553	0.275566	0.715389	0.303797	0.282377	0.275506	0.275486	0.275458	0.275528	0.27551	0.275465	0.275472

MM_ijk	1.18482	1.2642	1.21611	1.17855	1.17815	1.17833	1.25699	1.19393	1.1755	1.17781	1.18277	1.17868	1.17662	1.18457	1.20645	1.18502

MM_ikj	0.199388	0.202071	0.199787	0.199566	0.19962	0.200816	0.203614	0.20279	0.203926	0.202527	0.202749	0.200141	0.200388	0.200577	0.200703	0.200389

MM_B_ijk	2.09023	2.09766	2.09237	2.1262	2.13418	2.12306	2.16651	2.12584	2.13024	2.10857	2.11947	2.1256	2.12103	2.0839	2.08503	2.10976

