Evaluation : N=1000, type=int
ZERO	4.24816	1.83207	1.87869	2.10447	2.73795	2.47864	2.69513	2.16365	2.49154	2.30191	1.8545	1.92432	1.99835	1.87921	1.87786	2.04445

COPY_ij	5.82206	2.83402	2.94055	2.42314	1.93599	1.79934	1.96139	1.99419	2.31786	2.57031	1.90487	3.26024	2.96453	3.74301	3.02199	3.24299

COPY_ji	8.12381	6.17692	6.5338	5.9701	5.95609	5.90499	5.86368	5.9372	6.07504	5.95451	8.18519	6.53155	6.19229	6.24664	6.1828	7.61624

ADD_ij	2.67384	2.79479	2.87378	4.14132	3.76131	2.71437	1.90482	1.98926	2.42595	2.09252	2.20033	2.15953	1.93014	1.94059	2.28221	2.50791

ADD_ji	5.83914	7.42058	8.55687	6.06496	6.47967	6.10638	6.32618	5.84609	7.48576	9.44143	6.56216	6.48219	5.87313	6.38419	6.51569	7.02151

PS	2.92043	2.12079	2.46053	2.11694	1.77282	1.68178	1.85979	1.78611	1.73244	1.84631	1.758	1.64465	1.68817	1.93508	2.07627	1.71507

MM_ijk	3.6307	3.67384	2.39181	2.63726	2.38633	2.63601	2.41134	2.34717	2.47709	2.35546	2.5069	2.38757	2.62489	2.71481	2.71018	2.83033

MM_ikj	2.01242	2.05241	1.97316	2.07495	1.99772	2.05264	2.00133	1.92604	1.88171	1.98811	2.23562	2.15168	2.06079	2.00477	2.98021	2.7218

MM_B_ijk	2.26216	1.83488	1.67933	1.69459	1.7195	1.75473	1.8423	1.88784	1.77393	1.71176	1.69592	1.6844	1.70986	1.91107	1.72846	1.71614

