Evaluation : N=100, type=short
ZERO	3.4245	0.0799	0.0629	0.0629	0.0601	0.0601	0.0602	0.06	0.0601	0.0602	0.0602	0.0604	0.0605	0.0603	0.0603	0.0603

COPY_ij	5.062	0.1054	0.0779	0.0785	0.0752	0.0752	0.0761	0.0753	0.0753	0.0751	0.0751	0.0748	0.0753	0.0747	0.075	0.075

COPY_ji	0.3731	0.2859	0.2849	0.2851	0.2853	0.286	0.2844	0.2856	0.2859	0.2857	0.2859	0.2857	0.2859	0.2851	0.2851	0.2866

ADD_ij	0.366	0.3529	0.3459	0.3455	0.3458	0.3456	0.3465	0.3465	0.3465	0.3466	0.3462	0.3457	0.3456	0.3454	0.3456	0.3453

ADD_ji	0.7222	0.7149	0.7139	0.7147	0.7137	0.7132	0.7123	0.7119	0.7115	0.7123	0.7131	0.7135	0.7147	0.7145	0.7133	0.7127

PS	1.2342	0.204	0.1996	0.194	0.1968	0.1958	0.1943	0.1949	0.1945	0.1931	0.1955	0.1961	0.1984	0.198	0.1957	0.1958

MM_ijk	1.01459	0.970831	0.970765	0.970803	0.970811	1.00503	0.970997	0.970823	0.970823	0.970817	0.970785	0.970801	0.970844	0.97084	0.970799	1.01605

MM_ikj	0.677695	0.677423	0.677389	0.677415	0.677441	0.677453	0.677428	0.677403	0.677392	0.677417	0.677445	0.699182	0.678999	0.677605	0.677414	0.693261

MM_B_ijk	1.49798	1.62668	1.50946	1.49196	1.55999	1.60602	1.47299	1.47262	1.47361	1.47289	1.53623	1.47358	1.47291	1.47235	1.47336	1.47227

