Evaluation : N=500, type=float
ZERO	2.12212	0.240464	0.23864	0.237564	0.237656	0.238396	0.237984	0.237504	0.237816	0.238348	0.237932	0.237584	0.238064	0.237664	0.238108	0.23818

COPY_ij	6.94273	0.751464	0.398032	0.354688	0.353052	0.351424	0.351956	0.35298	0.352228	0.351776	0.353156	0.354464	0.350816	0.352988	0.351364	0.352228

COPY_ji	0.473848	0.48904	0.48436	0.489096	0.485252	0.488184	0.488984	0.488004	0.487564	0.485124	0.699308	0.496384	0.49456	0.493992	0.484932	0.488636

ADD_ij	0.529956	0.531728	0.533104	0.53192	0.530544	0.531084	0.532036	0.533456	0.531768	0.532028	0.530424	0.531116	0.53232	0.549512	0.55262	0.552896

ADD_ji	0.539244	0.538652	0.531456	0.533312	0.532344	0.532656	0.533272	0.533448	0.533944	0.534312	0.53662	0.535372	0.536604	0.552876	0.55546	0.555968

PS	5.18096	3.54022	3.53861	3.61752	3.51435	3.50825	3.50823	3.50769	3.50772	3.50778	3.50778	3.50774	3.5077	3.50766	3.73676	3.5077

MM_ijk	3.41711	3.46158	3.50488	3.50652	3.39726	3.51987	3.64777	3.5926	3.58088	3.54741	3.50679	3.4767	3.40095	3.46265	3.42836	3.44811

MM_ikj	0.321715	0.31823	0.311864	0.308606	0.313334	0.311956	0.31159	0.316196	0.311161	0.315072	0.332627	0.308707	0.309878	0.328353	0.308994	0.310908

MM_B_ijk	1.6627	1.95991	1.79083	1.80444	1.65245	1.68733	1.70586	1.67782	1.7609	1.86217	1.80804	1.73414	1.65751	1.65303	1.65129	1.75721

