Evaluation : N=500, type=double
ZERO	10.1674	6.3815	6.1054	6.27342	7.30369	6.69985	6.34088	6.15407	6.21102	6.31528	6.14637	6.11037	6.27286	6.13333	6.12063	6.13762

COPY_ij	17.4172	7.06778	6.98526	6.986	6.95196	7.08316	6.96759	6.98416	7.00627	6.94792	8.35999	7.20436	7.28065	9.44415	8.54681	7.38009

COPY_ji	10.1738	10.585	9.67952	8.89096	8.16828	7.90212	7.72137	8.02265	7.80098	7.85942	8.90398	8.43421	8.18656	8.12134	7.91997	7.75259

ADD_ij	8.14121	8.30829	9.83699	8.99527	8.86418	8.72096	8.83754	8.47694	8.60484	8.20058	8.02088	8.02297	8.22192	8.09093	8.07475	8.0738

ADD_ji	11.0042	12.3316	13.4684	14.146	15.0332	19.3278	17.5181	16.8027	15.4864	12.6172	12.1118	11.2276	11.472	11.2619	12.3419	12.0661

PS	9.62304	8.71216	8.73516	9.16574	8.68931	8.8173	8.8904	8.68853	8.56884	8.70526	8.5633	8.56354	8.55879	8.61817	8.5443	8.53568

MM_ijk	9.52978	8.77303	11.0084	9.10715	8.96819	8.75074	10.9554	9.90579	14.9353	13.6569	12.7115	10.3772	12.2071	11.785	9.40598	10.459

MM_ikj	10	9.12402	8.77753	8.83548	8.85018	8.84477	8.84386	8.69759	8.71997	9.86507	8.72739	12.5811	11.7338	9.29354	12.734	11.2615

MM_B_ijk	14.1338	12.0841	11.0082	11.6009	10.5435	10.5584	11.0215	11.3855	10.7658	10.8431	11.0299	10.4791	10.8394	10.8936	10.8311	11.2241

