Evaluation : N=100, type=float
ZERO	10.9634	6.1381	6.151	6.079	6.0816	6.1226	6.0498	6.0713	6.0824	6.096	6.1323	11.3222	6.0773	6.0636	6.0869	6.1143

COPY_ij	15.7129	8.1909	8.1504	8.156	8.1663	8.1449	8.1665	8.1872	8.1465	8.1602	8.1568	8.1403	8.158	8.1445	8.1429	8.1495

COPY_ji	8.6172	8.5686	8.6917	8.6354	9.3056	9.4117	8.7044	8.8128	8.7283	8.7422	8.704	8.7491	8.8588	8.9746	8.7468	8.8862

ADD_ij	11.3674	11.2804	11.5527	11.5161	11.3016	12.155	11.4776	11.1638	11.523	11.4114	11.3672	11.5032	11.4691	11.5022	11.7791	12.2385

ADD_ji	16.1267	14.9647	13.5325	11.5605	11.504	11.5109	11.6174	12.77	13.1968	13.555	12.2936	11.7766	11.9588	11.8378	12.0135	11.8293

PS	12.0604	7.9114	7.9385	7.9108	7.9104	7.9118	7.9217	7.9247	8.0371	8.0983	8.1715	8.2619	7.9403	7.999	8.0018	7.9857

MM_ijk	8.96377	8.75734	8.68408	8.81058	8.88977	9.00575	9.79391	8.8311	8.86688	10.9804	8.74748	8.72575	8.72264	8.80983	10.4353	9.44794

MM_ikj	11.5457	11.6555	13.0925	11.6279	11.8546	14.2307	12.8397	11.5297	11.6699	12.1806	11.6691	11.5312	11.9975	15.2605	12.429	11.6514

MM_B_ijk	12.6881	21.0474	14.9099	16.0605	15.9792	13.2121	14.5258	13.2821	12.4339	12.3119	18.7279	12.4752	12.2269	15.8749	17.2331	12.2083

