Evaluation : N=500, type=float
ZERO	3.81497	1.10936	1.08286	1.09819	1.10931	1.08766	1.06209	1.54307	1.04462	1.04667	1.04835	1.05105	1.05872	1.04915	1.0598	1.05804

COPY_ij	7.57265	1.18625	1.0849	1.07005	1.06747	1.06704	1.06833	1.06924	1.08572	1.08232	1.08044	1.08218	1.08128	1.08127	1.08075	1.08063

COPY_ji	4.22017	4.03778	4.03375	4.03227	4.02765	4.04854	4.164	4.45014	4.71292	5.46258	4.81086	4.79708	4.67741	4.64131	4.42394	4.27223

ADD_ij	1.78694	2.95544	2.05997	2.01438	2.05106	1.95399	1.87591	1.81255	1.81402	1.7054	1.5066	1.38719	1.37576	1.37718	1.37786	1.37736

ADD_ji	3.59707	4.16697	4.10665	4.80079	4.6712	4.45268	4.1379	4.02857	3.83029	3.7322	3.47996	3.36412	3.15612	3.17338	3.29877	3.35779

PS	4.69345	3.9059	3.76977	3.73585	3.72235	3.8311	3.51474	3.50766	3.50764	3.50768	3.50866	3.55854	3.75089	3.83051	3.77285	3.98352

MM_ijk	3.53633	3.4402	3.45664	3.50641	3.5195	3.51173	3.44565	3.4267	3.4619	3.47017	3.43278	3.44781	3.43193	3.45956	3.43744	3.49178

MM_ikj	2.00244	1.98194	1.84683	1.82296	1.82066	1.81804	1.83767	1.84499	1.85246	1.958	1.89093	1.82702	1.86134	1.94176	1.96116	1.82505

MM_B_ijk	1.69998	1.72867	1.74104	1.79578	1.7188	1.74145	1.95533	1.74426	2.11921	1.78397	1.77685	1.96678	1.89967	1.79613	1.76658	1.88594

