Evaluation : N=100, type=char
ZERO	2.3339	0.8959	0.8859	0.8814	0.8838	0.8794	0.8828	0.8804	0.8851	0.883	0.8856	0.8814	0.8836	0.8792	0.8832	0.881

COPY_ij	3.5322	1.0642	1.0624	1.0661	1.0592	1.0656	1.0594	1.0626	1.0588	1.068	1.0609	1.0666	1.0606	1.0618	1.0576	1.0668

COPY_ji	1.0931	1.088	1.0825	1.0822	1.0842	1.0856	1.0864	1.085	1.0834	1.082	1.0826	1.0842	1.0854	1.086	1.0848	1.0834

ADD_ij	1.5146	1.5049	1.5051	1.5031	1.5005	1.5027	1.5067	1.5059	1.5039	1.4999	1.5029	1.5061	1.5061	1.5043	1.5019	1.5029

ADD_ji	1.5096	1.4985	1.495	1.4951	1.4993	1.4998	1.4978	1.4942	1.4978	1.4972	1.5002	1.498	1.4965	1.496	1.4997	7.5833

PS	1.9297	1.4829	1.4825	1.4896	1.4803	1.4787	1.4781	1.4835	1.4836	1.4841	1.4819	1.4871	1.4817	1.4759	1.4932	1.4848

MM_ijk	1.82691	1.80524	1.80449	1.8212	1.92679	1.80747	1.81537	1.90369	1.76131	1.79434	1.76392	1.76403	1.76408	1.76396	1.78988	1.77646

MM_ikj	1.95748	1.95729	1.95725	2.01487	1.95766	1.95761	2.04868	1.95755	2.07844	1.95947	1.95922	2.00233	2.2093	1.99637	2.03217	2.01003

MM_B_ijk	1.43492	1.47088	1.43068	1.43004	1.43065	1.43046	1.4308	1.44817	1.42964	1.44125	1.42954	1.4292	1.4292	1.44867	1.43246	1.4309

