Evaluation : N=1000, type=double
ZERO	3.80014	0.773477	0.772042	0.76686	0.770852	0.772206	0.7736	0.77466	0.770275	0.775834	0.769519	0.796489	0.831236	0.79833	0.767603	0.750466

COPY_ij	8.75601	2.81844	3.08113	2.70465	1.38799	0.816598	0.818241	0.816181	0.814498	0.814911	0.813859	0.900443	0.8154	0.982532	0.94922	0.961755

COPY_ji	3.24851	3.34983	2.21364	1.96737	1.94617	2.38441	2.36186	3.6085	4.64332	2.77007	2.93839	4.24636	3.86338	2.64263	2.08453	2.00283

ADD_ij	2.13691	2.54663	4.07639	2.58192	2.29357	2.4041	3.87187	4.61589	3.20471	3.64655	5.16052	4.33693	2.63358	2.51401	2.3821	2.90442

ADD_ji	3.85719	2.44953	2.27796	2.62487	4.89189	3.2317	3.21003	4.20895	3.89898	2.6123	2.33477	2.69363	4.05408	2.61668	2.20018	2.13665

PS	3.85378	4.06749	4.58866	3.90292	4.18754	4.1524	3.90083	3.88034	4.1143	3.91314	3.8133	3.85193	3.92499	4.74054	3.93685	4.10946

MM_ijk	4.2039	3.67996	3.66069	3.65787	3.68724	3.65014	3.65923	3.66044	3.70006	3.65697	3.75798	3.66221	3.70302	3.71023	3.6804	3.66056

MM_ikj	0.828058	0.857984	0.820782	0.821857	0.823779	0.823736	0.822305	0.822907	0.82761	0.823489	0.822169	0.819261	0.822495	0.818497	0.841384	0.820397

MM_B_ijk	1.79469	1.83487	1.80356	1.79629	1.81701	1.80634	1.79443	1.79923	1.79872	1.83547	1.8014	1.76361	1.90001	2.2144	1.79422	1.7775

